Sales,Ship Mode,Segment,Region,Category,Sub-Category,Order Date,Ship Date,days_to_ship
20.56,Second Class,Corporate,West,Office Supplies,Paper,2015-07-09,2015-12-09,153.0
83.92,Second Class,Corporate,West,Office Supplies,Binders,2015-07-09,2015-12-09,153.0
87.36,Standard Class,Home Office,West,Office Supplies,Appliances,2016-05-01,2016-10-01,153.0
56.16,Standard Class,Home Office,West,Office Supplies,Binders,2016-05-01,2016-10-01,153.0
11.808,Standard Class,Corporate,West,Office Supplies,Binders,2018-04-09,2018-08-09,122.0
76.12,Standard Class,Corporate,East,Office Supplies,Appliances,2015-01-11,2015-05-11,120.0
11.76,First Class,Corporate,West,Office Supplies,Paper,2018-04-12,2018-06-12,61.0
137.94,Second Class,Consumer,East,Technology,Phones,2017-01-12,2017-06-12,151.0
111.15,Second Class,Consumer,East,Furniture,Furnishings,2017-01-12,2017-06-12,151.0
901.95,Second Class,Consumer,East,Office Supplies,Appliances,2017-01-12,2017-06-12,151.0
366.009,Second Class,Consumer,East,Furniture,Tables,2017-01-12,2017-06-12,151.0
7.68,First Class,Home Office,Central,Office Supplies,Binders,2015-03-09,2015-04-09,31.0
155.372,Second Class,Home Office,East,Furniture,Chairs,2018-02-11,2018-07-11,150.0
232.4,Second Class,Consumer,East,Office Supplies,Binders,2016-05-12,2016-09-12,123.0
164.646,Second Class,Consumer,East,Furniture,Chairs,2016-05-12,2016-09-12,123.0
22.68,Second Class,Consumer,East,Office Supplies,Paper,2016-05-12,2016-09-12,123.0
105.52,Standard Class,Corporate,West,Office Supplies,Paper,2017-01-02,2017-07-02,181.0
83.92,Standard Class,Corporate,East,Furniture,Furnishings,2018-08-07,2018-12-07,122.0
141.9,Standard Class,Corporate,East,Technology,Accessories,2018-08-07,2018-12-07,122.0
39.98,Standard Class,Corporate,East,Furniture,Furnishings,2018-08-07,2018-12-07,122.0
28.91,Standard Class,Corporate,East,Office Supplies,Art,2018-08-07,2018-12-07,122.0
174.95,Standard Class,Corporate,East,Office Supplies,Art,2018-08-07,2018-12-07,122.0
27.86,Second Class,Consumer,South,Office Supplies,Art,2017-09-05,2017-12-05,91.0
106.32,Standard Class,Home Office,Central,Office Supplies,Paper,2018-06-04,2018-12-04,183.0
147.92,First Class,Home Office,West,Office Supplies,Binders,2018-09-05,2018-11-05,61.0
104.28,First Class,Home Office,West,Office Supplies,Storage,2018-09-05,2018-11-05,61.0
286.85,First Class,Home Office,West,Furniture,Tables,2018-09-05,2018-11-05,61.0
66.96,First Class,Home Office,West,Office Supplies,Storage,2018-09-05,2018-11-05,61.0
199.98,First Class,Home Office,West,Technology,Accessories,2018-09-05,2018-11-05,61.0
10.944,Standard Class,Consumer,West,Office Supplies,Supplies,2016-02-10,2016-07-10,151.0
10.584,Second Class,Home Office,East,Office Supplies,Paper,2017-08-12,2017-12-12,122.0
84.416,Standard Class,Consumer,West,Office Supplies,Paper,2018-06-05,2018-10-05,122.0
431.94,Standard Class,Home Office,East,Technology,Phones,2017-06-03,2017-10-03,122.0
2.043,Standard Class,Home Office,East,Office Supplies,Binders,2017-06-03,2017-10-03,122.0
68.238,Standard Class,Home Office,East,Technology,Phones,2017-06-03,2017-10-03,122.0
7.5,Second Class,Consumer,Central,Office Supplies,Labels,2016-03-09,2016-07-09,122.0
8749.95,Second Class,Consumer,South,Technology,Machines,2017-02-02,2017-04-02,59.0
36.4,Second Class,Consumer,South,Office Supplies,Binders,2017-02-02,2017-04-02,59.0
18.69,Second Class,Consumer,South,Furniture,Furnishings,2017-02-02,2017-04-02,59.0
5.94,Standard Class,Consumer,West,Office Supplies,Fasteners,2018-07-07,2018-11-07,123.0
165.6,Standard Class,Corporate,West,Technology,Accessories,2017-02-12,2017-08-12,181.0
59.52,Second Class,Consumer,East,Office Supplies,Art,2015-05-03,2015-08-03,92.0
479.97,Second Class,Consumer,East,Technology,Accessories,2015-05-03,2015-08-03,92.0
18.62,Second Class,Consumer,East,Office Supplies,Supplies,2015-05-03,2015-08-03,92.0
49.632,Second Class,Consumer,East,Office Supplies,Binders,2015-05-03,2015-08-03,92.0
97.82,Second Class,Consumer,East,Office Supplies,Paper,2015-05-03,2015-08-03,92.0
15.984,Second Class,Corporate,West,Technology,Phones,2016-01-03,2016-03-03,60.0
184.752,Second Class,Corporate,West,Furniture,Chairs,2016-01-03,2016-03-03,60.0
366.744,Standard Class,Consumer,Central,Furniture,Chairs,2017-02-05,2017-06-05,120.0
8.856,Standard Class,Home Office,Central,Office Supplies,Binders,2017-08-03,2017-12-03,122.0
27.96,Standard Class,Home Office,Central,Technology,Accessories,2017-08-03,2017-12-03,122.0
146.352,Standard Class,Home Office,Central,Office Supplies,Envelopes,2017-08-03,2017-12-03,122.0
73.784,Standard Class,Corporate,Central,Furniture,Furnishings,2017-02-02,2017-08-02,181.0
20.736,Standard Class,Corporate,South,Office Supplies,Paper,2018-05-06,2018-09-06,123.0
3.64,Standard Class,Consumer,East,Office Supplies,Art,2017-07-04,2017-11-04,123.0
30.336,Second Class,Consumer,Central,Furniture,Furnishings,2018-04-06,2018-07-06,91.0
12.99,Standard Class,Consumer,East,Furniture,Furnishings,2018-04-12,2018-10-12,183.0
182.22,Standard Class,Consumer,East,Furniture,Chairs,2018-04-12,2018-10-12,183.0
302.94,Standard Class,Consumer,East,Furniture,Chairs,2018-04-12,2018-10-12,183.0
12.99,Standard Class,Corporate,Central,Technology,Phones,2017-01-04,2017-07-04,181.0
18.312,Standard Class,Home Office,East,Office Supplies,Binders,2016-07-06,2016-11-06,123.0
25.92,Standard Class,Home Office,East,Office Supplies,Paper,2016-07-06,2016-11-06,123.0
8.016,Standard Class,Home Office,East,Office Supplies,Art,2016-07-06,2016-11-06,123.0
199.98,Standard Class,Consumer,East,Technology,Accessories,2015-06-08,2015-11-08,153.0
39.0,Standard Class,Corporate,West,Technology,Accessories,2016-05-12,2016-10-12,153.0
12.6,Standard Class,Corporate,West,Office Supplies,Labels,2016-05-12,2016-10-12,153.0
24.64,First Class,Corporate,West,Furniture,Furnishings,2016-11-09,2016-12-09,30.0
1056.86,First Class,Consumer,South,Furniture,Tables,2017-09-12,2017-11-12,61.0
1454.9,Second Class,Corporate,Central,Furniture,Chairs,2017-02-04,2017-06-04,120.0
31.104,First Class,Consumer,East,Office Supplies,Paper,2017-10-11,2017-12-11,61.0
968.744,Standard Class,Corporate,East,Office Supplies,Binders,2017-06-12,2017-12-12,183.0
222.352,Standard Class,Corporate,East,Office Supplies,Binders,2017-06-12,2017-12-12,183.0
479.984,Standard Class,Corporate,East,Technology,Copiers,2017-06-12,2017-12-12,183.0
10.272,Same Day,Home Office,Central,Office Supplies,Paper,2017-03-04,2017-03-04,0.0
102.3,First Class,Consumer,East,Furniture,Furnishings,2018-03-07,2018-04-07,31.0
17.248,Second Class,Corporate,West,Office Supplies,Binders,2015-04-02,2015-08-02,122.0
11.88,First Class,Corporate,South,Office Supplies,Binders,2015-05-05,2015-07-05,61.0
35.44,First Class,Corporate,South,Office Supplies,Paper,2015-05-05,2015-07-05,61.0
30.08,Standard Class,Corporate,Central,Technology,Accessories,2017-03-01,2017-08-01,153.0
165.6,Standard Class,Corporate,Central,Technology,Accessories,2017-03-01,2017-08-01,153.0
180.96,Standard Class,Corporate,Central,Technology,Phones,2017-03-01,2017-08-01,153.0
56.96,Standard Class,Consumer,East,Furniture,Furnishings,2015-04-06,2015-09-06,153.0
15.56,Standard Class,Consumer,East,Office Supplies,Appliances,2015-04-06,2015-09-06,153.0
353.568,Standard Class,Consumer,East,Furniture,Bookcases,2015-04-06,2015-09-06,153.0
13.96,Standard Class,Consumer,East,Furniture,Furnishings,2015-04-06,2015-09-06,153.0
399.672,Standard Class,Corporate,West,Furniture,Tables,2018-03-03,2018-08-03,153.0
30.56,Second Class,Consumer,Central,Furniture,Furnishings,2018-06-11,2018-09-11,92.0
15.696,Standard Class,Corporate,West,Office Supplies,Paper,2016-08-12,2016-12-12,122.0
70.26,Standard Class,Corporate,East,Office Supplies,Storage,2016-07-09,2016-12-09,153.0
90.0,Standard Class,Corporate,East,Technology,Accessories,2016-07-09,2016-12-09,153.0
6.096,Standard Class,Corporate,East,Office Supplies,Binders,2016-07-09,2016-12-09,153.0
481.176,Standard Class,Corporate,East,Furniture,Tables,2016-07-09,2016-12-09,153.0
7.24,Standard Class,Corporate,East,Office Supplies,Fasteners,2016-07-09,2016-12-09,153.0
67.86,Same Day,Consumer,West,Office Supplies,Binders,2018-02-12,2018-02-12,0.0
97.424,First Class,Corporate,South,Furniture,Chairs,2016-05-12,2016-08-12,92.0
30.96,Standard Class,Corporate,East,Office Supplies,Paper,2017-03-09,2017-08-09,153.0
8.608,Second Class,Home Office,Central,Office Supplies,Binders,2017-02-09,2017-07-09,150.0
159.56,Second Class,Home Office,Central,Technology,Accessories,2017-02-09,2017-07-09,150.0
2104.55,Second Class,Corporate,South,Office Supplies,Appliances,2017-01-12,2017-03-12,59.0
40.7,Second Class,Corporate,South,Office Supplies,Supplies,2017-01-12,2017-03-12,59.0
47.79,Standard Class,Home Office,South,Technology,Accessories,2015-05-11,2015-10-11,153.0
3.552,Standard Class,Consumer,East,Office Supplies,Appliances,2016-01-03,2016-05-03,121.0
4.71,Standard Class,Home Office,West,Office Supplies,Fasteners,2015-01-10,2015-05-10,120.0
626.352,Standard Class,Consumer,West,Furniture,Tables,2015-03-03,2015-07-03,122.0
359.499,Standard Class,Consumer,West,Furniture,Bookcases,2016-03-12,2016-07-12,122.0
64.96,Second Class,Corporate,East,Office Supplies,Storage,2015-07-02,2015-10-02,92.0
535.41,Standard Class,Corporate,Central,Office Supplies,Storage,2017-04-09,2017-09-09,153.0
8.1,Standard Class,Corporate,South,Office Supplies,Binders,2018-06-04,2018-10-04,122.0
13.248,First Class,Consumer,East,Office Supplies,Art,2018-08-12,2018-11-12,92.0
83.988,First Class,Consumer,East,Technology,Phones,2018-08-12,2018-11-12,92.0
10.74,Same Day,Home Office,Central,Office Supplies,Binders,2016-09-11,2016-09-11,0.0
11.032,First Class,Consumer,West,Furniture,Furnishings,2016-02-10,2016-04-10,60.0
53.04,First Class,Consumer,West,Technology,Accessories,2016-02-10,2016-04-10,60.0
210.58,Standard Class,Corporate,West,Furniture,Furnishings,2018-02-02,2018-07-02,150.0
30.96,Standard Class,Corporate,West,Office Supplies,Binders,2018-02-02,2018-07-02,150.0
239.984,Standard Class,Corporate,West,Technology,Machines,2018-02-02,2018-07-02,150.0
93.248,Standard Class,Home Office,South,Office Supplies,Paper,2017-05-05,2017-09-05,123.0
177.48,Standard Class,Home Office,South,Technology,Phones,2017-05-05,2017-09-05,123.0
17.712,First Class,Consumer,East,Office Supplies,Labels,2018-09-09,2018-10-09,30.0
4.86,First Class,Consumer,East,Office Supplies,Binders,2018-09-09,2018-10-09,30.0
6.258,First Class,Consumer,East,Office Supplies,Binders,2018-09-09,2018-10-09,30.0
288.0,Standard Class,Consumer,East,Technology,Accessories,2016-05-10,2016-09-10,123.0
3.536,Second Class,Home Office,Central,Office Supplies,Art,2017-05-12,2017-09-12,123.0
528.43,First Class,Corporate,Central,Furniture,Chairs,2017-02-07,2017-03-07,28.0
41.472,First Class,Corporate,Central,Office Supplies,Paper,2017-02-07,2017-03-07,28.0
55.328,First Class,Corporate,Central,Office Supplies,Art,2016-01-03,2016-04-03,91.0
1227.9984,First Class,Corporate,Central,Furniture,Bookcases,2016-01-03,2016-04-03,91.0
46.62,Standard Class,Corporate,South,Office Supplies,Binders,2016-06-09,2016-12-09,183.0
1294.75,Standard Class,Home Office,East,Technology,Phones,2017-06-04,2017-10-04,122.0
1799.97,First Class,Consumer,East,Technology,Copiers,2015-08-05,2015-10-05,61.0
221.98,First Class,Consumer,Central,Technology,Phones,2017-10-11,2017-12-11,61.0
341.96,First Class,Consumer,Central,Furniture,Bookcases,2017-10-11,2017-12-11,61.0
959.984,Standard Class,Consumer,South,Technology,Copiers,2018-03-11,2018-07-11,122.0
4.086,Standard Class,Consumer,South,Office Supplies,Binders,2018-03-11,2018-07-11,122.0
55.984,Standard Class,Consumer,South,Office Supplies,Art,2018-03-11,2018-07-11,122.0
10.688,Standard Class,Consumer,South,Office Supplies,Paper,2018-03-11,2018-07-11,122.0
26.72,Second Class,Consumer,Central,Office Supplies,Paper,2015-02-04,2015-06-04,120.0
33.488,Second Class,Consumer,Central,Office Supplies,Paper,2015-02-04,2015-06-04,120.0
10.56,Standard Class,Corporate,Central,Office Supplies,Paper,2016-05-06,2016-09-06,123.0
386.34,First Class,Corporate,Central,Office Supplies,Storage,2015-06-10,2015-09-10,92.0
70.95,Second Class,Corporate,West,Office Supplies,Art,2015-06-04,2015-10-04,122.0
65.568,Second Class,Corporate,West,Office Supplies,Binders,2015-06-04,2015-10-04,122.0
299.97,Second Class,Corporate,West,Technology,Accessories,2015-06-04,2015-10-04,122.0
74.24,First Class,Corporate,South,Technology,Phones,2016-02-07,2016-04-07,60.0
159.84,First Class,Corporate,South,Furniture,Furnishings,2016-02-07,2016-04-07,60.0
2.892,First Class,Corporate,South,Office Supplies,Binders,2016-02-07,2016-04-07,60.0
9.392,First Class,Corporate,South,Office Supplies,Paper,2016-02-07,2016-04-07,60.0
686.4,Standard Class,Consumer,West,Technology,Machines,2017-04-11,2017-08-11,122.0
15.92,Standard Class,Corporate,West,Office Supplies,Binders,2018-01-12,2018-06-12,151.0
70.68,Standard Class,Corporate,West,Furniture,Furnishings,2018-01-12,2018-06-12,151.0
541.24,Standard Class,Corporate,West,Office Supplies,Storage,2018-01-12,2018-06-12,151.0
101.994,Same Day,Consumer,East,Technology,Machines,2015-10-10,2015-10-10,0.0
18.264,Same Day,Consumer,East,Office Supplies,Binders,2015-10-10,2015-10-10,0.0
629.64,Standard Class,Home Office,West,Furniture,Furnishings,2018-01-12,2018-07-12,181.0
2676.672,Standard Class,Home Office,West,Furniture,Chairs,2016-01-12,2016-06-12,152.0
489.23,Standard Class,Consumer,Central,Furniture,Tables,2015-05-08,2015-12-08,214.0
494.97,Second Class,Corporate,South,Technology,Phones,2016-07-08,2016-09-08,62.0
25.06,Second Class,Corporate,South,Office Supplies,Labels,2016-07-08,2016-09-08,62.0
30.53,Same Day,Home Office,East,Office Supplies,Labels,2017-01-07,2017-01-07,0.0
30.84,Same Day,Home Office,East,Technology,Accessories,2017-01-07,2017-01-07,0.0
75.06,Same Day,Home Office,East,Office Supplies,Paper,2017-01-07,2017-01-07,0.0
95.976,Standard Class,Consumer,South,Technology,Accessories,2018-04-11,2018-08-11,122.0
143.928,Standard Class,Consumer,South,Technology,Phones,2018-04-11,2018-08-11,122.0
3.564,Standard Class,Consumer,South,Office Supplies,Binders,2018-04-11,2018-08-11,122.0
4.928,Standard Class,Consumer,South,Office Supplies,Labels,2018-04-11,2018-08-11,122.0
177.68,Standard Class,Corporate,South,Furniture,Furnishings,2015-02-04,2015-08-04,181.0
52.68,Standard Class,Corporate,South,Technology,Phones,2017-04-10,2017-08-10,122.0
11.568,Standard Class,Corporate,South,Furniture,Furnishings,2017-04-10,2017-08-10,122.0
4.158,First Class,Consumer,West,Office Supplies,Binders,2017-03-11,2017-05-11,61.0
179.991,First Class,Consumer,West,Technology,Machines,2017-03-11,2017-05-11,61.0
164.88,First Class,Home Office,West,Office Supplies,Paper,2015-07-12,2015-08-12,31.0
155.456,Second Class,Consumer,South,Furniture,Bookcases,2015-08-08,2015-10-08,61.0
273.96,First Class,Consumer,South,Furniture,Furnishings,2017-05-11,2017-07-11,61.0
89.97,First Class,Consumer,South,Technology,Accessories,2017-05-11,2017-07-11,61.0
756.8,First Class,Consumer,South,Furniture,Furnishings,2017-05-11,2017-07-11,61.0
1.248,Standard Class,Consumer,Central,Office Supplies,Binders,2018-06-11,2018-12-11,183.0
72.0,Standard Class,Home Office,East,Technology,Accessories,2017-03-11,2017-07-11,122.0
470.155,Standard Class,Home Office,East,Furniture,Chairs,2017-03-11,2017-07-11,122.0
19.728,Standard Class,Corporate,East,Office Supplies,Art,2018-02-12,2018-07-12,150.0
151.188,Standard Class,Corporate,East,Technology,Phones,2018-02-12,2018-07-12,150.0
5.76,Second Class,Corporate,East,Office Supplies,Binders,2015-03-11,2015-05-11,61.0
8.952,Second Class,Consumer,Central,Office Supplies,Binders,2015-06-02,2015-10-02,122.0
2.334,Standard Class,Consumer,Central,Office Supplies,Appliances,2017-06-03,2017-12-03,183.0
1.728,Standard Class,Consumer,Central,Office Supplies,Binders,2017-06-03,2017-12-03,183.0
159.04,Standard Class,Consumer,Central,Furniture,Furnishings,2017-06-03,2017-12-03,183.0
145.98,Standard Class,Consumer,Central,Furniture,Tables,2017-06-03,2017-12-03,183.0
77.952,Standard Class,Consumer,South,Furniture,Furnishings,2016-03-12,2016-07-12,122.0
95.97,Standard Class,Consumer,South,Office Supplies,Binders,2016-03-12,2016-07-12,122.0
105.584,Standard Class,Consumer,South,Technology,Phones,2016-03-12,2016-07-12,122.0
9.344,Standard Class,Consumer,South,Office Supplies,Art,2016-03-12,2016-07-12,122.0
104.75,Standard Class,Home Office,West,Technology,Accessories,2018-01-10,2018-06-10,151.0
5.95,Standard Class,Corporate,South,Technology,Accessories,2015-02-12,2015-09-12,212.0
15.24,Standard Class,Corporate,South,Office Supplies,Paper,2015-02-12,2015-09-12,212.0
239.94,Same Day,Consumer,West,Technology,Accessories,2016-05-04,2016-06-04,31.0
23.84,Same Day,Consumer,West,Office Supplies,Art,2016-05-04,2016-06-04,31.0
314.6,Same Day,Corporate,West,Office Supplies,Appliances,2018-01-09,2018-01-09,0.0
283.56,Same Day,Corporate,West,Furniture,Tables,2018-01-09,2018-01-09,0.0
1793.98,Standard Class,Consumer,South,Office Supplies,Binders,2015-02-09,2015-07-09,150.0
2.992,Standard Class,Consumer,Central,Office Supplies,Binders,2016-01-10,2016-05-10,121.0
108.768,Standard Class,Consumer,Central,Technology,Accessories,2016-01-10,2016-05-10,121.0
25.92,First Class,Consumer,East,Office Supplies,Paper,2016-07-04,2016-10-04,92.0
22.58,First Class,Consumer,East,Office Supplies,Storage,2016-07-04,2016-10-04,92.0
2621.322,First Class,Home Office,East,Furniture,Chairs,2016-02-11,2016-04-11,60.0
90.48,Standard Class,Consumer,East,Technology,Phones,2017-04-02,2017-10-02,183.0
215.976,Second Class,Consumer,West,Furniture,Chairs,2017-02-09,2017-05-09,89.0
65.94,Second Class,Consumer,West,Office Supplies,Envelopes,2017-02-09,2017-05-09,89.0
11.352,First Class,Corporate,East,Furniture,Furnishings,2018-04-12,2018-05-12,30.0
16.56,Standard Class,Consumer,Central,Office Supplies,Envelopes,2017-04-09,2017-08-09,122.0
279.95,Standard Class,Consumer,Central,Technology,Accessories,2017-04-09,2017-08-09,122.0
7.218,First Class,Consumer,East,Office Supplies,Binders,2016-05-11,2016-08-11,92.0
27.2,First Class,Consumer,East,Office Supplies,Supplies,2016-05-11,2016-08-11,92.0
89.97,Standard Class,Corporate,Central,Technology,Accessories,2015-03-11,2015-07-11,122.0
5.56,Standard Class,Consumer,South,Office Supplies,Art,2018-02-11,2018-06-11,120.0
146.73,First Class,Corporate,South,Office Supplies,Storage,2016-06-02,2016-08-02,61.0
29.9,First Class,Corporate,South,Office Supplies,Paper,2016-06-02,2016-08-02,61.0
276.784,Second Class,Consumer,West,Office Supplies,Binders,2017-10-09,2017-12-09,61.0
299.98,Standard Class,Consumer,Central,Technology,Phones,2016-01-06,2016-05-06,121.0
403.68,Standard Class,Consumer,Central,Office Supplies,Binders,2016-01-06,2016-05-06,121.0
41.9,Standard Class,Consumer,Central,Technology,Phones,2016-01-06,2016-05-06,121.0
